source,query_company,role,filing_uuid,filing_year,period,filing_type,dt_posted,registrant_name,registrant_id,client_name,client_id,income,expenses,lobbying_issues,url
Senate LDA,Palantir,client,2a02d656-05b7-4952-8365-80e7349b91dd,2011,,4th Quarter - Report,2012-01-17T15:15:45-05:00,"CASSIDY & ASSOCIATES, INC.",8453,PALANTIR TECHNOLOGIES,112491,80000.00,,Defense,https://lda.senate.gov/filings/public/filing/2a02d656-05b7-4952-8365-80e7349b91dd/print/
Senate LDA,Palantir,client,3f0ef22e-5dff-4a2c-a77c-091cde100066,2012,,4th Quarter - Report,2013-01-07T16:06:06.730000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,21000.00,,Defense,https://lda.senate.gov/filings/public/filing/3f0ef22e-5dff-4a2c-a77c-091cde100066/print/
Senate LDA,Palantir,client,0f2e8bbd-219c-450a-a6ca-fd0eba40c0f9,2012,,4th Quarter - Report,2013-01-17T13:12:44.823000-05:00,"BECKER & POLIAKOFF, P.A.",283696,PALANTIR TECHNOLOGIES,174879,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/0f2e8bbd-219c-450a-a6ca-fd0eba40c0f9/print/
Senate LDA,Palantir,client,2847a337-d349-4d8c-89d3-0bfe3a970404,2012,,4th Quarter - Report,2013-01-18T16:54:51.287000-05:00,"CASSIDY & ASSOCIATES, INC.",8453,PALANTIR TECHNOLOGIES,112491,80000.00,,Defense,https://lda.senate.gov/filings/public/filing/2847a337-d349-4d8c-89d3-0bfe3a970404/print/
Senate LDA,Palantir,client,2930f0f6-3c24-428a-82af-55c796e1ea53,2012,,4th Quarter - Report,2013-01-12T06:07:36.673000-05:00,SQUIRE PATTON BOGGS,30906,PALANTIR TECHNOLOGIES,137474,30000.00,,Government Issues; Defense,https://lda.senate.gov/filings/public/filing/2930f0f6-3c24-428a-82af-55c796e1ea53/print/
Senate LDA,Palantir,client,b10ad08c-e316-427a-b3b7-0843edd9e302,2012,,4th Quarter - Report,2013-01-22T19:13:33.267000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,200000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/b10ad08c-e316-427a-b3b7-0843edd9e302/print/
Senate LDA,Palantir,client,c9b6cfb7-861c-40b4-95d6-c899733b0e26,2012,,4th Quarter - Report,2013-01-04T15:21:12.620000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,10000.00,,Defense,https://lda.senate.gov/filings/public/filing/c9b6cfb7-861c-40b4-95d6-c899733b0e26/print/
Senate LDA,Palantir,client,18a88c3a-6fd5-45ea-ba4d-8fbef39e9709,2013,,4th Quarter - Report,2014-01-03T14:49:31.310000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,24000.00,,Defense,https://lda.senate.gov/filings/public/filing/18a88c3a-6fd5-45ea-ba4d-8fbef39e9709/print/
Senate LDA,Palantir,client,31c936bb-a52e-48d4-aa0e-6d78423ba577,2013,,4th Quarter - Report,2014-01-15T14:12:08.553000-05:00,"CASSIDY & ASSOCIATES, INC.",8453,PALANTIR TECHNOLOGIES,112491,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/31c936bb-a52e-48d4-aa0e-6d78423ba577/print/
Senate LDA,Palantir,client,094cefb1-8ae9-4855-acee-ec130c06b2f9,2013,,4th Quarter - Report,2014-01-07T15:48:47.447000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/094cefb1-8ae9-4855-acee-ec130c06b2f9/print/
Senate LDA,Palantir,client,fd604702-2ad9-48dc-a7af-aa3e97cce200,2013,,4th Quarter - Report,2014-01-17T10:06:02.313000-05:00,"BECKER & POLIAKOFF, P.A.",283696,PALANTIR TECHNOLOGIES,174879,20000.00,,Health Issues; Law Enforcement/Crime/Criminal Justice,https://lda.senate.gov/filings/public/filing/fd604702-2ad9-48dc-a7af-aa3e97cce200/print/
Senate LDA,Palantir,client,9cdc6ae6-01ad-48ba-96f4-5bdc4e8284c4,2013,,4th Quarter - Report,2014-01-15T14:33:54.897000-05:00,ACG ADVOCACY,2057,PALANTIR TECHNOLOGIES INC.,102966,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/9cdc6ae6-01ad-48ba-96f4-5bdc4e8284c4/print/
Senate LDA,Palantir,client,6f3a4424-de35-49f4-ba7e-89b8c0d8ad12,2013,,4th Quarter - Report (No Activity),2014-01-15T19:36:28.470000-05:00,SQUIRE PATTON BOGGS,30906,PALANTIR TECHNOLOGIES,137474,,,,https://lda.senate.gov/filings/public/filing/6f3a4424-de35-49f4-ba7e-89b8c0d8ad12/print/
Senate LDA,Palantir,client,7cabc003-6c7b-40ff-b29a-2cd3daa842e6,2013,,4th Quarter - Report,2014-01-20T11:31:34.997000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,260000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/7cabc003-6c7b-40ff-b29a-2cd3daa842e6/print/
Senate LDA,Palantir,client,0e614e0c-ab63-4f44-8f8f-b0c5cde32ee5,2013,,4th Quarter - Termination,2014-01-17T16:31:57.033000-05:00,"RED MAPLE CONSULTING, LLC",400382761,"PALANTIR TECHNOLOGIES, INC.",189805,10000.00,,Defense,https://lda.senate.gov/filings/public/filing/0e614e0c-ab63-4f44-8f8f-b0c5cde32ee5/print/
Senate LDA,Palantir,client,f5082fa1-3cbc-43cc-baa6-768b232f4f33,2013,,4th Quarter - Report,2014-01-21T11:00:11.207000-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,40000.00,,Defense,https://lda.senate.gov/filings/public/filing/f5082fa1-3cbc-43cc-baa6-768b232f4f33/print/
Senate LDA,Palantir,client,bd93df3c-e3b0-4e42-a972-a4d7c9152221,2014,,1st Quarter - Termination,2014-03-05T13:32:05.677000-05:00,ACG ADVOCACY,2057,PALANTIR TECHNOLOGIES INC.,102966,10000.00,,Defense,https://lda.senate.gov/filings/public/filing/bd93df3c-e3b0-4e42-a972-a4d7c9152221/print/
Senate LDA,Palantir,client,b4b6c623-a2d6-4550-83a1-5dea309c2948,2014,,4th Quarter - Report,2015-01-05T14:38:17.337000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,50000.00,,Defense,https://lda.senate.gov/filings/public/filing/b4b6c623-a2d6-4550-83a1-5dea309c2948/print/
Senate LDA,Palantir,client,5ea64396-a354-4153-8b50-06dc23edb64c,2014,,4th Quarter - Report,2015-01-15T11:47:54.007000-05:00,"CASSIDY & ASSOCIATES, INC.",8453,PALANTIR TECHNOLOGIES,112491,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/5ea64396-a354-4153-8b50-06dc23edb64c/print/
Senate LDA,Palantir,client,3128eabe-4185-4156-9bb8-2b7caf693080,2014,,4th Quarter - Report,2015-01-20T18:18:26.787000-05:00,"BECKER & POLIAKOFF, P.A.",283696,PALANTIR TECHNOLOGIES,174879,,,Medicare/Medicaid,https://lda.senate.gov/filings/public/filing/3128eabe-4185-4156-9bb8-2b7caf693080/print/
Senate LDA,Palantir,client,11a55389-f287-4e39-bbb4-6b92c2499f31,2014,,4th Quarter - Report,2015-01-12T21:12:18.313000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,24000.00,,Defense,https://lda.senate.gov/filings/public/filing/11a55389-f287-4e39-bbb4-6b92c2499f31/print/
Senate LDA,Palantir,client,cf1ce8e0-27df-42df-9e98-801c1d76b3b2,2014,,1st Quarter - Termination (No Activity),2014-04-19T11:38:06.397000-04:00,SQUIRE PATTON BOGGS,30906,PALANTIR TECHNOLOGIES,137474,,,,https://lda.senate.gov/filings/public/filing/cf1ce8e0-27df-42df-9e98-801c1d76b3b2/print/
Senate LDA,Palantir,client,c45f60f4-9714-4bc9-be01-7ba4f3245c7f,2014,,4th Quarter - Report,2015-01-19T10:37:38.963000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,190000.00,Science/Technology,https://lda.senate.gov/filings/public/filing/c45f60f4-9714-4bc9-be01-7ba4f3245c7f/print/
Senate LDA,Palantir,client,a51fb08a-e67f-4173-b285-e11b48cc0672,2014,,4th Quarter - Report,2015-01-15T09:51:20.080000-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/a51fb08a-e67f-4173-b285-e11b48cc0672/print/
Senate LDA,Palantir,client,514f22c7-4dbc-47b7-8bcc-67648645df6c,2015,,4th Quarter - Report,2016-01-28T20:37:39.427000-05:00,MR. J. KEITH KENNEDY,401103509,PALANTIR,199225,20000.00,,Defense; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/514f22c7-4dbc-47b7-8bcc-67648645df6c/print/
Senate LDA,Palantir,client,70efa032-e33c-43e9-971f-793536844411,2015,,4th Quarter - Report,2016-01-05T20:43:26.320000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,24000.00,,Defense,https://lda.senate.gov/filings/public/filing/70efa032-e33c-43e9-971f-793536844411/print/
Senate LDA,Palantir,client,86648081-10d4-475c-b2ff-1239fd405836,2015,,4th Quarter - Report,2016-01-14T13:50:07.263000-05:00,"CASSIDY & ASSOCIATES, INC.",8453,PALANTIR TECHNOLOGIES,112491,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/86648081-10d4-475c-b2ff-1239fd405836/print/
Senate LDA,Palantir,client,7a7615c1-4317-4c7e-8d55-71f170fae4c5,2015,,4th Quarter - Report,2016-01-14T14:42:06.700000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/7a7615c1-4317-4c7e-8d55-71f170fae4c5/print/
Senate LDA,Palantir,client,10ebe88e-c5ca-4e7e-b208-d38ac6307c24,2015,,4th Quarter - Report,2016-01-20T15:34:51.317000-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,40000.00,,Defense,https://lda.senate.gov/filings/public/filing/10ebe88e-c5ca-4e7e-b208-d38ac6307c24/print/
Senate LDA,Palantir,client,7b5d7473-ddf7-4686-b95e-4665018f074b,2015,,4th Quarter - Termination (No Activity),2016-01-19T15:45:57.480000-05:00,"BECKER & POLIAKOFF, P.A.",283696,PALANTIR TECHNOLOGIES,174879,,,,https://lda.senate.gov/filings/public/filing/7b5d7473-ddf7-4686-b95e-4665018f074b/print/
Senate LDA,Palantir,client,9370ed73-fead-439b-abe1-20a86c87b8a8,2015,,4th Quarter - Report,2016-01-20T14:40:35.930000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,260000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/9370ed73-fead-439b-abe1-20a86c87b8a8/print/
Senate LDA,Palantir,client,a672af86-e7be-4f9c-af04-ff95a8727a59,2015,,4th Quarter - Report,2016-01-20T10:57:20.543000-05:00,"CAPITOL TAX PARTNERS, LLP",65976,PALANTIR TECHNOLOGIES INC.,163105,60000.00,,Taxation/Internal Revenue Code,https://lda.senate.gov/filings/public/filing/a672af86-e7be-4f9c-af04-ff95a8727a59/print/
Senate LDA,Palantir,client,992471ae-137f-4500-bb2f-96d2b5032ffb,2016,,4th Quarter - Report,2017-01-19T12:11:53-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Defense; Taxation/Internal Revenue Code,https://lda.senate.gov/filings/public/filing/992471ae-137f-4500-bb2f-96d2b5032ffb/print/
Senate LDA,Palantir,client,e3354932-5eef-4bff-b89e-b077e163e1e2,2016,,4th Quarter - Report,2017-01-09T12:40:03-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,24000.00,,Defense,https://lda.senate.gov/filings/public/filing/e3354932-5eef-4bff-b89e-b077e163e1e2/print/
Senate LDA,Palantir,client,9d8b562c-c2fb-4bfa-a0b0-34389d8fa5bc,2016,,4th Quarter - Report,2017-01-17T11:17:09-05:00,"CASSIDY & ASSOCIATES, INC.",8453,PALANTIR TECHNOLOGIES,112491,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/9d8b562c-c2fb-4bfa-a0b0-34389d8fa5bc/print/
Senate LDA,Palantir,client,60805719-5170-4de0-8211-a65aadeae3ff,2016,,4th Quarter - Report,2017-01-20T10:26:40-05:00,"CAPITOL TAX PARTNERS, LLP",65976,PALANTIR TECHNOLOGIES INC.,163105,40000.00,,Taxation/Internal Revenue Code,https://lda.senate.gov/filings/public/filing/60805719-5170-4de0-8211-a65aadeae3ff/print/
Senate LDA,Palantir,client,ae27b72d-3e9c-48d8-a312-cb88c1e74577,2016,,4th Quarter - Report,2017-01-18T19:54:11-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,290000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/ae27b72d-3e9c-48d8-a312-cb88c1e74577/print/
Senate LDA,Palantir,client,6a77a009-2a2b-40ac-a974-d789f0ec3fc4,2016,,2nd Quarter - Termination,2016-07-13T16:51:46.943000-04:00,MR. J. KEITH KENNEDY,401103509,PALANTIR,199225,20000.00,,Defense; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/6a77a009-2a2b-40ac-a974-d789f0ec3fc4/print/
Senate LDA,Palantir,client,c11b99cd-0eb7-48a5-adad-8b49a0d2a05e,2016,,4th Quarter - Report,2017-01-19T11:18:28-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,40000.00,,Defense,https://lda.senate.gov/filings/public/filing/c11b99cd-0eb7-48a5-adad-8b49a0d2a05e/print/
Senate LDA,Palantir,client,cc5ddd51-0691-451d-a24c-8a9e25da074d,2017,,4th Quarter - Report,2018-01-02T08:19:37.913000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/cc5ddd51-0691-451d-a24c-8a9e25da074d/print/
Senate LDA,Palantir,client,f5434d09-b7f4-4d78-8738-9b566e6a1263,2017,,4th Quarter - Report,2018-01-22T14:42:36.800000-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR PALANTIR TECHNOLOGIES INC.),103323,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/f5434d09-b7f4-4d78-8738-9b566e6a1263/print/
Senate LDA,Palantir,client,66a8997e-5b57-4fe1-aa09-6d2a6a0d8314,2017,,4th Quarter - Amendment,2018-01-17T08:40:11.617000-05:00,"CASSIDY & ASSOCIATES, INC.",8453,PALANTIR TECHNOLOGIES,112491,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/66a8997e-5b57-4fe1-aa09-6d2a6a0d8314/print/
Senate LDA,Palantir,client,f4c0bb2e-4da0-46f6-949e-341db70e21b4,2017,,4th Quarter - Report,2018-01-19T16:01:42.420000-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,140000.00,,Defense,https://lda.senate.gov/filings/public/filing/f4c0bb2e-4da0-46f6-949e-341db70e21b4/print/
Senate LDA,Palantir,client,a3f7eca5-33b1-42f7-b437-f626ba9795cc,2017,,4th Quarter - Report,2018-01-22T13:38:53.583000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Taxation/Internal Revenue Code; Defense,https://lda.senate.gov/filings/public/filing/a3f7eca5-33b1-42f7-b437-f626ba9795cc/print/
Senate LDA,Palantir,client,29d34e44-75a7-4d84-9d5e-87cd2f367369,2017,,4th Quarter - Report,2018-01-22T12:08:26.027000-05:00,"CAPITOL TAX PARTNERS, LLP",65976,PALANTIR TECHNOLOGIES INC.,163105,40000.00,,Taxation/Internal Revenue Code,https://lda.senate.gov/filings/public/filing/29d34e44-75a7-4d84-9d5e-87cd2f367369/print/
Senate LDA,Palantir,client,ecf8c559-9fe9-42cf-be25-a9bb930fabdf,2017,,4th Quarter - Report,2018-01-21T18:22:53.237000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,390000.00,Budget/Appropriations; Taxation/Internal Revenue Code; Science/Technology,https://lda.senate.gov/filings/public/filing/ecf8c559-9fe9-42cf-be25-a9bb930fabdf/print/
Senate LDA,Palantir,client,caf9e368-f91c-4f03-8a5e-e87dac930e1f,2018,,4th Quarter - Report,2019-01-02T08:21:08.787000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/caf9e368-f91c-4f03-8a5e-e87dac930e1f/print/
Senate LDA,Palantir,client,01b3ccef-07dc-480c-b0e6-879d077d6f0f,2018,,4th Quarter - Termination,2019-01-18T11:35:40.110000-05:00,"CASSIDY & ASSOCIATES, INC.",8453,PALANTIR TECHNOLOGIES,112491,,,Defense,https://lda.senate.gov/filings/public/filing/01b3ccef-07dc-480c-b0e6-879d077d6f0f/print/
Senate LDA,Palantir,client,ed061fc3-2658-42f6-ba45-8aba7ff49113,2018,,4th Quarter - Report (No Activity),2019-01-21T17:11:44.677000-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR PALANTIR TECHNOLOGIES INC.),103323,,,,https://lda.senate.gov/filings/public/filing/ed061fc3-2658-42f6-ba45-8aba7ff49113/print/
Senate LDA,Palantir,client,814ac54d-242b-42b9-a15a-62ffd108a578,2018,,4th Quarter - Report,2019-01-03T11:54:41.490000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Taxation/Internal Revenue Code; Defense,https://lda.senate.gov/filings/public/filing/814ac54d-242b-42b9-a15a-62ffd108a578/print/
Senate LDA,Palantir,client,e3d01cc9-8b05-495d-ac49-9268ea29372f,2018,,4th Quarter - Report,2019-01-15T20:54:28.227000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,410000.00,Taxation/Internal Revenue Code; Budget/Appropriations; Science/Technology,https://lda.senate.gov/filings/public/filing/e3d01cc9-8b05-495d-ac49-9268ea29372f/print/
Senate LDA,Palantir,client,efa9c4e2-c5ba-4854-8a9c-f2d918390ebd,2018,,4th Quarter - Report,2019-01-22T14:51:24.383000-05:00,"CAPITOL TAX PARTNERS, LLP",65976,PALANTIR TECHNOLOGIES INC.,163105,40000.00,,Taxation/Internal Revenue Code,https://lda.senate.gov/filings/public/filing/efa9c4e2-c5ba-4854-8a9c-f2d918390ebd/print/
Senate LDA,Palantir,client,29da0b9f-2230-466a-add3-78bf4a5f3b59,2018,,4th Quarter - Report,2019-01-22T13:26:36.570000-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,80000.00,,Defense,https://lda.senate.gov/filings/public/filing/29da0b9f-2230-466a-add3-78bf4a5f3b59/print/
Senate LDA,Palantir,client,245e6487-f7ae-4f75-8f32-ab14d666cdae,2018,,2nd Quarter - Termination (No Activity),2018-07-20T16:46:38.237000-04:00,SEXTONS CREEK,401104284,PALANTIR,201161,45000.00,,,https://lda.senate.gov/filings/public/filing/245e6487-f7ae-4f75-8f32-ab14d666cdae/print/
Senate LDA,Palantir,client,a2df92b5-3502-4168-b211-16e2bcbb6985,2018,,4th Quarter - Report,2019-01-22T15:27:09.613000-05:00,AKIN GUMP STRAUSS HAUER & FELD,682,"PALANTIR TECHNOLOGIES, INC.",101270,30000.00,,Agriculture,https://lda.senate.gov/filings/public/filing/a2df92b5-3502-4168-b211-16e2bcbb6985/print/
Senate LDA,Palantir,client,9ee6e560-518d-4af3-9cb1-5a596e4494cd,2019,,4th Quarter - Report,2020-01-02T06:33:22.617000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/9ee6e560-518d-4af3-9cb1-5a596e4494cd/print/
Senate LDA,Palantir,client,64450194-e986-4c7e-b2ff-dc6b0023d9cc,2019,,4th Quarter - Report,2020-01-03T12:38:00.830000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Taxation/Internal Revenue Code; Defense,https://lda.senate.gov/filings/public/filing/64450194-e986-4c7e-b2ff-dc6b0023d9cc/print/
Senate LDA,Palantir,client,5e170b44-aeee-414c-a07d-94cb070584ac,2019,,4th Quarter - Report,2020-01-13T16:20:24.230000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,360000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/5e170b44-aeee-414c-a07d-94cb070584ac/print/
Senate LDA,Palantir,client,2426e57d-7dba-4e69-9558-10d4ee21ddf2,2019,,3rd Quarter - Termination,2019-10-21T16:57:49.927000-04:00,"CAPITOL TAX PARTNERS, LLP",65976,PALANTIR TECHNOLOGIES INC.,163105,10000.00,,Taxation/Internal Revenue Code,https://lda.senate.gov/filings/public/filing/2426e57d-7dba-4e69-9558-10d4ee21ddf2/print/
Senate LDA,Palantir,client,e6b79fff-78ee-47ca-b673-2198ba58826c,2019,,4th Quarter - Report,2020-01-14T13:22:40.570000-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,80000.00,,Defense,https://lda.senate.gov/filings/public/filing/e6b79fff-78ee-47ca-b673-2198ba58826c/print/
Senate LDA,Palantir,client,e1c0e314-29c9-4ef9-b16a-0fc6b0c2db6c,2019,,4th Quarter - Report,2020-01-20T15:43:02.243000-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR PALANTIR TECHNOLOGIES INC.),103323,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/e1c0e314-29c9-4ef9-b16a-0fc6b0c2db6c/print/
Senate LDA,Palantir,client,9a7080c0-d747-48fe-8579-6612ca670761,2019,,4th Quarter - Report,2020-01-20T21:19:31.877000-05:00,AKIN GUMP STRAUSS HAUER & FELD,682,"PALANTIR TECHNOLOGIES, INC.",101270,10000.00,,Agriculture,https://lda.senate.gov/filings/public/filing/9a7080c0-d747-48fe-8579-6612ca670761/print/
Senate LDA,Palantir,client,ec964402-77f9-452d-a2b2-e8b26be30e06,2020,,4th Quarter - Report,2021-01-21T16:17:48.807000-05:00,INVARIANT LLC,314237,PALANTIR TECHNOLOGIES INC.,204909,150000.00,,Health Issues; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/ec964402-77f9-452d-a2b2-e8b26be30e06/print/
Senate LDA,Palantir,client,cdaaf2a8-e165-4123-a030-517b4aa291ac,2020,,4th Quarter - Report,2021-01-03T16:10:03.810000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,24000.00,,Defense,https://lda.senate.gov/filings/public/filing/cdaaf2a8-e165-4123-a030-517b4aa291ac/print/
Senate LDA,Palantir,client,9adf66cc-a830-4e23-92f6-ee0f0768dd96,2020,,4th Quarter - Report,2021-01-11T14:03:13.777000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,30000.00,,Agriculture; Taxation/Internal Revenue Code; Defense; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/9adf66cc-a830-4e23-92f6-ee0f0768dd96/print/
Senate LDA,Palantir,client,884c2f67-d6e2-4578-8a38-985f573bd500,2020,,4th Quarter - Report,2021-01-19T20:40:57.970000-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR PALANTIR TECHNOLOGIES INC.),103323,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/884c2f67-d6e2-4578-8a38-985f573bd500/print/
Senate LDA,Palantir,client,25a1be3a-dec5-4758-8d7a-02931efa771a,2020,,4th Quarter - Report,2021-01-21T19:44:54.300000-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,90000.00,,Defense,https://lda.senate.gov/filings/public/filing/25a1be3a-dec5-4758-8d7a-02931efa771a/print/
Senate LDA,Palantir,client,d4c235e6-25a7-489a-990b-49a27104cd89,2020,,4th Quarter - Report,2021-01-21T15:30:21.010000-05:00,"PALANTIR TECHNOLOGIES, INC.",400643940,PALANTIR TECHNOLOGIES INC.,193752,,740000.00,Science/Technology; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/d4c235e6-25a7-489a-990b-49a27104cd89/print/
Senate LDA,Palantir,client,1c49ef8f-3681-4359-bc83-bfdcfef6b94c,2020,,4th Quarter - Report (No Activity),2021-01-20T17:48:09.150000-05:00,AKIN GUMP STRAUSS HAUER & FELD,682,"PALANTIR TECHNOLOGIES, INC.",101270,,,,https://lda.senate.gov/filings/public/filing/1c49ef8f-3681-4359-bc83-bfdcfef6b94c/print/
Senate LDA,Palantir,client,6d42fc03-eba6-4e24-b810-0c8588beb3be,2021,,4th Quarter - Report,2022-01-20T14:09:12.127000-05:00,"ERVIN GRAVES STRATEGY GROUP, LLC",13836,PALANTIR TECHNOLOGIES INC.,208445,20000.00,,Science/Technology,https://lda.senate.gov/filings/public/filing/6d42fc03-eba6-4e24-b810-0c8588beb3be/print/
Senate LDA,Palantir,client,e364a663-bb02-48e4-90cc-50329c18cf2e,2021,,4th Quarter - Report,2022-01-19T11:21:26.610000-05:00,EMPIRE CONSULTING GROUP,400703105,HANNEGAN LANDAU POERSCH & ROSENBAUM ADVOCACY LLC (FOR PALANTIR TECHNOLOGIES INC),209051,30000.00,,Computer Industry,https://lda.senate.gov/filings/public/filing/e364a663-bb02-48e4-90cc-50329c18cf2e/print/
Senate LDA,Palantir,client,5d8eeb34-7120-4925-ad92-a0a00de1567c,2021,,4th Quarter - Report,2022-01-14T10:23:49.027000-05:00,"ATS COMMUNICATIONS, INC. (DBA SILBEY STRATEGIES)",400400892,PALANTIR TECHNOLOGIES,190204,24000.00,,Defense,https://lda.senate.gov/filings/public/filing/5d8eeb34-7120-4925-ad92-a0a00de1567c/print/
Senate LDA,Palantir,client,6d95a16a-d746-418c-895c-16bae70c9662,2021,,4th Quarter - Report,2022-01-18T17:58:01.163000-05:00,PENN AVENUE PARTNERS,400918672,"PALANTIR TECHNOLOGIES, INC.",196157,60000.00,,Defense; Taxation/Internal Revenue Code; Aviation/Airlines/Airports,https://lda.senate.gov/filings/public/filing/6d95a16a-d746-418c-895c-16bae70c9662/print/
Senate LDA,Palantir,client,b2ee0439-d098-461e-8415-54d7932d16db,2021,,4th Quarter - Report,2022-01-17T10:08:58.830000-05:00,J.A. GREEN AND COMPANY,313511,PALANTIR TECHNOLOGIES INC.,184274,90000.00,,Defense,https://lda.senate.gov/filings/public/filing/b2ee0439-d098-461e-8415-54d7932d16db/print/
